ref_date,GEO,DGUID,New.housing.price.indexes,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS,full_date,yr
2002-07,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,81.2,,NA,NA,1,01-07-02,2002
2002-08,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,81.5,,NA,NA,1,01-08-02,2002
2002-09,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,82.1,,NA,NA,1,01-09-02,2002
2002-10,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,81.9,,NA,NA,1,01-10-02,2002
2002-11,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,81.9,,NA,NA,1,01-11-02,2002
2002-12,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,82.2,,NA,NA,1,01-12-02,2002
2003-01,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,82.2,,NA,NA,1,01-01-03,2003
2003-02,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,82.5,,NA,NA,1,01-02-03,2003
2003-03,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,82.1,,NA,NA,1,01-03-03,2003
2003-04,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,82.2,,NA,NA,1,01-04-03,2003
2003-05,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,82.2,,NA,NA,1,01-05-03,2003
2003-06,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,82.1,,NA,NA,1,01-06-03,2003
2003-07,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,81.9,,NA,NA,1,01-07-03,2003
2003-08,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,82.2,,NA,NA,1,01-08-03,2003
2003-09,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,82.3,,NA,NA,1,01-09-03,2003
2003-10,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,82.6,,NA,NA,1,01-10-03,2003
2003-11,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,82.7,,NA,NA,1,01-11-03,2003
2003-12,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,82.7,,NA,NA,1,01-12-03,2003
2004-01,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,82.6,,NA,NA,1,01-01-04,2004
2004-02,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,83.9,,NA,NA,1,01-02-04,2004
2004-03,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,83.9,,NA,NA,1,01-03-04,2004
2004-04,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,83.4,,NA,NA,1,01-04-04,2004
2004-05,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84.3,,NA,NA,1,01-05-04,2004
2004-06,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84,,NA,NA,1,01-06-04,2004
2004-07,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84.3,,NA,NA,1,01-07-04,2004
2004-08,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84.5,,NA,NA,1,01-08-04,2004
2004-09,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84.7,,NA,NA,1,01-09-04,2004
2004-10,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84.7,,NA,NA,1,01-10-04,2004
2004-11,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,85,,NA,NA,1,01-11-04,2004
2004-12,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,85,,NA,NA,1,01-12-04,2004
2005-01,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,85,,NA,NA,1,01-01-05,2005
2005-02,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,85.1,,NA,NA,1,01-02-05,2005
2005-03,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84.8,,NA,NA,1,01-03-05,2005
2005-04,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,84.7,,NA,NA,1,01-04-05,2005
2005-05,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,85.4,,NA,NA,1,01-05-05,2005
2005-06,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,85.2,,NA,NA,1,01-06-05,2005
2005-07,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,85.8,,NA,NA,1,01-07-05,2005
2005-08,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,85.7,,NA,NA,1,01-08-05,2005
2005-09,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,86.1,,NA,NA,1,01-09-05,2005
2005-10,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,86.2,,NA,NA,1,01-10-05,2005
2005-11,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,86.4,,NA,NA,1,01-11-05,2005
2005-12,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,85.9,,NA,NA,1,01-12-05,2005
2006-01,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,85.9,,NA,NA,1,01-01-06,2006
2006-02,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,86.4,,NA,NA,1,01-02-06,2006
2006-03,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,86.2,,NA,NA,1,01-03-06,2006
2006-04,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,86.8,,NA,NA,1,01-04-06,2006
2006-05,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,86.6,,NA,NA,1,01-05-06,2006
2006-06,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,86.3,,NA,NA,1,01-06-06,2006
2006-07,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,86.3,,NA,NA,1,01-07-06,2006
2006-08,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,86.7,,NA,NA,1,01-08-06,2006
2006-09,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,86.7,,NA,NA,1,01-09-06,2006
2006-10,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,87.1,,NA,NA,1,01-10-06,2006
2006-11,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,87.6,,NA,NA,1,01-11-06,2006
2006-12,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,87.3,,NA,NA,1,01-12-06,2006
2007-01,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,86.9,,NA,NA,1,01-01-07,2007
2007-02,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.7,,NA,NA,1,01-02-07,2007
2007-03,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,88.6,,NA,NA,1,01-03-07,2007
2007-04,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,89.7,,NA,NA,1,01-04-07,2007
2007-05,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,90.8,,NA,NA,1,01-05-07,2007
2007-06,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,90.7,,NA,NA,1,01-06-07,2007
2007-07,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,90.2,,NA,NA,1,01-07-07,2007
2007-08,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,90.6,,NA,NA,1,01-08-07,2007
2007-09,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,91.7,,NA,NA,1,01-09-07,2007
2007-10,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,92.1,,NA,NA,1,01-10-07,2007
2007-11,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,93.2,,NA,NA,1,01-11-07,2007
2007-12,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,93.3,,NA,NA,1,01-12-07,2007
2008-01,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,93.6,,NA,NA,1,01-01-08,2008
2008-02,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,95.1,,NA,NA,1,01-02-08,2008
2008-03,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,95.4,,NA,NA,1,01-03-08,2008
2008-04,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,95.4,,NA,NA,1,01-04-08,2008
2008-05,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,96.9,,NA,NA,1,01-05-08,2008
2008-06,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,96.9,,NA,NA,1,01-06-08,2008
2008-07,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,96.6,,NA,NA,1,01-07-08,2008
2008-08,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,96.6,,NA,NA,1,01-08-08,2008
2008-09,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,96.6,,NA,NA,1,01-09-08,2008
2008-10,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,96.5,,NA,NA,1,01-10-08,2008
2008-11,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,96.7,,NA,NA,1,01-11-08,2008
2008-12,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,96.7,,NA,NA,1,01-12-08,2008
2009-01,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,96.7,,NA,NA,1,01-01-09,2009
2009-02,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,96.7,,NA,NA,1,01-02-09,2009
2009-03,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,96.7,,NA,NA,1,01-03-09,2009
2009-04,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,96.7,,NA,NA,1,01-04-09,2009
2009-05,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,96.7,,NA,NA,1,01-05-09,2009
2009-06,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,96.7,,NA,NA,1,01-06-09,2009
2009-07,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,96.7,,NA,NA,1,01-07-09,2009
2009-08,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,96.7,,NA,NA,1,01-08-09,2009
2009-09,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,96.1,,NA,NA,1,01-09-09,2009
2009-10,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,96.7,,NA,NA,1,01-10-09,2009
2009-11,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,96.5,,NA,NA,1,01-11-09,2009
2009-12,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,96.6,,NA,NA,1,01-12-09,2009
2010-01,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,96.6,,NA,NA,1,01-01-10,2010
2010-02,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,96.9,,NA,NA,1,01-02-10,2010
2010-03,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,96.9,,NA,NA,1,01-03-10,2010
2010-04,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,96.6,,NA,NA,1,01-04-10,2010
2010-05,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,96.6,,NA,NA,1,01-05-10,2010
2010-06,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,96.6,,NA,NA,1,01-06-10,2010
2010-07,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,94.7,,NA,NA,1,01-07-10,2010
2010-08,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,94.7,,NA,NA,1,01-08-10,2010
2010-09,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,94.7,,NA,NA,1,01-09-10,2010
2010-10,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,94.9,,NA,NA,1,01-10-10,2010
2010-11,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,94.9,,NA,NA,1,01-11-10,2010
2010-12,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,95,,NA,NA,1,01-12-10,2010
2011-01,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,95.4,,NA,NA,1,01-01-11,2011
2011-02,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,95.4,,NA,NA,1,01-02-11,2011
2011-03,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,95.5,,NA,NA,1,01-03-11,2011
2011-04,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,95.5,,NA,NA,1,01-04-11,2011
2011-05,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,95.3,,NA,NA,1,01-05-11,2011
2011-06,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,95.3,,NA,NA,1,01-06-11,2011
2011-07,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,95.3,,NA,NA,1,01-07-11,2011
2011-08,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,96.4,,NA,NA,1,01-08-11,2011
2011-09,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,96.3,,NA,NA,1,01-09-11,2011
2011-10,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,96.3,,NA,NA,1,01-10-11,2011
2011-11,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,95.9,,NA,NA,1,01-11-11,2011
2011-12,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,95.9,,NA,NA,1,01-12-11,2011
2012-01,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,96.1,,NA,NA,1,01-01-12,2012
2012-02,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,96.1,,NA,NA,1,01-02-12,2012
2012-03,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,96.2,,NA,NA,1,01-03-12,2012
2012-04,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,96.2,,NA,NA,1,01-04-12,2012
2012-05,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,97.6,,NA,NA,1,01-05-12,2012
2012-06,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,97.3,,NA,NA,1,01-06-12,2012
2012-07,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,97.3,,NA,NA,1,01-07-12,2012
2012-08,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,97.3,,NA,NA,1,01-08-12,2012
2012-09,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,97.3,,NA,NA,1,01-09-12,2012
2012-10,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,97.3,,NA,NA,1,01-10-12,2012
2012-11,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,97.4,,NA,NA,1,01-11-12,2012
2012-12,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,97.4,,NA,NA,1,01-12-12,2012
2013-01,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,97.5,,NA,NA,1,01-01-13,2013
2013-02,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,97.5,,NA,NA,1,01-02-13,2013
2013-03,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,97.5,,NA,NA,1,01-03-13,2013
2013-04,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,97.5,,NA,NA,1,01-04-13,2013
2013-05,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,98,,NA,NA,1,01-05-13,2013
2013-06,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,98,,NA,NA,1,01-06-13,2013
2013-07,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,98,,NA,NA,1,01-07-13,2013
2013-08,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,98.1,,NA,NA,1,01-08-13,2013
2013-09,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,98.1,,NA,NA,1,01-09-13,2013
2013-10,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,98.1,,NA,NA,1,01-10-13,2013
2013-11,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,98.1,,NA,NA,1,01-11-13,2013
2013-12,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,98.1,,NA,NA,1,01-12-13,2013
2014-01,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,98.1,,NA,NA,1,01-01-14,2014
2014-02,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,98.1,,NA,NA,1,01-02-14,2014
2014-03,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,98.1,,NA,NA,1,01-03-14,2014
2014-04,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,98.1,,NA,NA,1,01-04-14,2014
2014-05,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,98.5,,NA,NA,1,01-05-14,2014
2014-06,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,98.5,,NA,NA,1,01-06-14,2014
2014-07,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,98.5,,NA,NA,1,01-07-14,2014
2014-08,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,98.5,,NA,NA,1,01-08-14,2014
2014-09,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,98.5,,NA,NA,1,01-09-14,2014
2014-10,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,98.5,,NA,NA,1,01-10-14,2014
2014-11,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,98.5,,NA,NA,1,01-11-14,2014
2014-12,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,98.5,,NA,NA,1,01-12-14,2014
2015-01,"Greater Sudbury, Ontario",2011S0503580,House only,"Index, 201612=100",347,units,0,v111955521,27.2,98.5,,NA,NA,1,01-01-15,2015
